parameter,mean,median,sd,lower,upper,truth,bias,rmse,coverage,width,regime,replicate,start
eta_EE,0.07494690089728538,0.0751473769420879,0.011838969799057499,0.05451959551703762,0.09796610155648637,0.08,-0.00505309910271462,0.00505309910271462,TRUE,0.04344650603944875,Sparse,8,medium
eta_EI,0.07742048300742213,0.07562360704343854,0.013645205843355998,0.05597935197996104,0.10453254484270091,0.08,-0.002579516992577871,0.002579516992577871,TRUE,0.048553192862739875,Sparse,8,medium
eta_ER,0.07387053293739863,0.07442383140648406,0.014709101568711235,0.04741858724812366,0.1049874072495374,0.08,-0.006129467062601368,0.006129467062601368,TRUE,0.05756882000141374,Sparse,8,medium
eta_II,0.07595598354510512,0.07466179962860307,0.015195599081470371,0.053877793361442966,0.10978066705934075,0.04,0.03595598354510512,0.03595598354510512,FALSE,0.05590287369789779,Sparse,8,medium
eta_IR,0.07729749470767515,0.0767020782274025,0.015354901917298524,0.050839832372633544,0.10801374989927656,0.08,-0.0027025052923248527,0.0027025052923248527,TRUE,0.05717391752664302,Sparse,8,medium
eta_RR,0.0755229271839544,0.07604018754460079,0.012101739587275647,0.052412179350244135,0.09704564837417413,0.08,-0.004477072816045605,0.004477072816045605,TRUE,0.04463346902393,Sparse,8,medium
eta_SE,0.07586282802880634,0.07388864803603425,0.014114490817323886,0.054597766893713914,0.10710110354597194,0.08,-0.004137171971193662,0.004137171971193662,TRUE,0.05250333665225802,Sparse,8,medium
eta_SI,0.07572151660453302,0.07562625338144205,0.012335795213164287,0.05569738981908065,0.10120965423019113,0.05,0.02572151660453302,0.02572151660453302,FALSE,0.045512264411110476,Sparse,8,medium
eta_SR,0.07579259313731909,0.07372560626450544,0.012585400443477076,0.054714774478548986,0.10160073078681946,0.08,-0.00420740686268091,0.00420740686268091,TRUE,0.04688595630827047,Sparse,8,medium
eta_SS,0.07342103982050863,0.07227624355048354,0.013816921939565652,0.05103474444932852,0.10533461758970644,0.08,-0.006578960179491375,0.006578960179491375,TRUE,0.05429987314037792,Sparse,8,medium
gamma,0.28732604135697487,0.28095300654002026,0.08556560055195145,0.13670816392433102,0.46706168570306855,0.25,0.03732604135697487,0.03732604135697487,TRUE,0.33035352177873756,Sparse,8,medium
kappa,0.43398871788295207,0.4260698115836232,0.0907346849932952,0.29700925831336433,0.613744752536334,0.4,0.033988717882952046,0.033988717882952046,TRUE,0.31673549422296965,Sparse,8,medium
p_E,0.5854668863156214,0.5909894781467377,0.04187288698809528,0.49435505599605617,0.6564048520985633,0.6,-0.014533113684378596,0.014533113684378596,TRUE,0.16204979610250708,Sparse,8,medium
p_I,0.8342234343459825,0.8351102531416177,0.03182136370935606,0.7717424823284001,0.894650206740487,0.85,-0.015776565654017527,0.015776565654017527,TRUE,0.12290772441208686,Sparse,8,medium
s,0.9014005237674779,0.9011426931671411,0.010027053724712241,0.8801471324338065,0.9207237347230546,0.9,0.0014005237674779014,0.0014005237674779014,TRUE,0.04057660228924809,Sparse,8,medium
tau_EE,0.07666651878876139,0.07621943066633424,0.015894068387886102,0.04813363980815526,0.11371053745213569,0.03,0.046666518788761394,0.046666518788761394,FALSE,0.06557689764398043,Sparse,8,medium
tau_EI,0.07351832212256788,0.07311564990641867,0.012065412373203346,0.0533424655727339,0.09537570756785509,0.03,0.043518322122567885,0.043518322122567885,FALSE,0.042033241995121186,Sparse,8,medium
tau_ER,0.0763140345053539,0.07598456058647923,0.016466421706596672,0.04894281424700168,0.11295045975239704,0.03,0.0463140345053539,0.0463140345053539,FALSE,0.06400764550539537,Sparse,8,medium
tau_II,0.07382922730060763,0.07307378695851752,0.015033150081534018,0.04847928360531706,0.10444629073766329,0.07,0.0038292273006076266,0.0038292273006076266,TRUE,0.05596700713234623,Sparse,8,medium
tau_IR,0.0755196007974032,0.07555382021660208,0.012409557420307176,0.052487962285455325,0.10076210785086687,0.03,0.045519600797403206,0.045519600797403206,FALSE,0.04827414556541154,Sparse,8,medium
tau_RR,0.07543445956096781,0.07378098281191806,0.016362861247268986,0.049515663030001246,0.11222915188050626,0.03,0.04543445956096781,0.04543445956096781,FALSE,0.06271348885050501,Sparse,8,medium
tau_SE,0.07675125143341861,0.07701921847451845,0.013775544781021103,0.05120998800185837,0.10342940701251917,0.03,0.046751251433418614,0.046751251433418614,FALSE,0.052219419010660795,Sparse,8,medium
tau_SI,0.07746379121018866,0.07775338122813416,0.013333254723913722,0.05321429066714686,0.10697654323672978,0.06,0.017463791210188664,0.017463791210188664,TRUE,0.05376225256958292,Sparse,8,medium
tau_SR,0.07572101373581909,0.07603657431047373,0.013111278192226598,0.050619479291062724,0.10211821008550656,0.03,0.04572101373581909,0.04572101373581909,FALSE,0.05149873079444384,Sparse,8,medium
tau_SS,0.07625704113950917,0.07415189360366707,0.014508966881615602,0.05379077156953013,0.10759553124391896,0.03,0.04625704113950917,0.04625704113950917,FALSE,0.05380475967438883,Sparse,8,medium
xi,0.06098181250588396,0.060087956739086484,0.016613317858749897,0.03141118655379449,0.09443641145173556,0.05,0.01098181250588396,0.01098181250588396,TRUE,0.06302522489794107,Sparse,8,medium
beta,0.3237794163434726,0.31545463364799864,0.07165472973413599,0.19844495094029718,0.49002500896071455,0.3,0.023779416343472637,0.023779416343472637,TRUE,0.29158005802041737,Sparse,8,high
c,0.9499374212535902,0.9503977955991432,0.0057267746331305155,0.937588487790884,0.9611465050805194,0.95,-6.257874640980265e-5,6.257874640980265e-5,TRUE,0.023558017289635358,Sparse,8,high
eta_EE,0.07797291390058114,0.0761890050075385,0.014851859450726378,0.05536778608400803,0.11355211512677701,0.08,-0.0020270860994188594,0.0020270860994188594,TRUE,0.05818432904276898,Sparse,8,high
eta_EI,0.07718847215592967,0.07771462978621405,0.014163009069996018,0.05242935070611195,0.10532239185875955,0.08,-0.0028115278440703356,0.0028115278440703356,TRUE,0.0528930411526476,Sparse,8,high
eta_ER,0.07679461468123121,0.07512778641988194,0.013698381007943893,0.053871241826669136,0.10915297578714316,0.08,-0.003205385318768794,0.003205385318768794,TRUE,0.05528173396047402,Sparse,8,high
eta_II,0.0759108456734737,0.07396966307657436,0.014279988769653468,0.05225801702685189,0.10607932681355464,0.04,0.0359108456734737,0.0359108456734737,FALSE,0.05382130978670275,Sparse,8,high
eta_IR,0.07653041208028977,0.07572415868315518,0.012306259103719889,0.05318582527792509,0.10052995557505955,0.08,-0.0034695879197102347,0.0034695879197102347,TRUE,0.047344130297134454,Sparse,8,high
eta_RR,0.07483869908022854,0.07414311984626645,0.012592906960688459,0.05375649178622977,0.09661057335220075,0.08,-0.005161300919771461,0.005161300919771461,TRUE,0.042854081565970974,Sparse,8,high
eta_SE,0.07489307487886182,0.07507658770168192,0.014291580682852318,0.046081464545778224,0.10276172420900688,0.08,-0.005106925121138181,0.005106925121138181,TRUE,0.056680259663228656,Sparse,8,high
eta_SI,0.07663922732806541,0.0741846712995364,0.012825906816227101,0.05553903214910444,0.10449995926250816,0.05,0.02663922732806541,0.02663922732806541,FALSE,0.04896092711340372,Sparse,8,high
eta_SR,0.07798921196814129,0.07769441310693215,0.014813414012682475,0.0513947091003302,0.11154190031911594,0.08,-0.0020107880318587096,0.0020107880318587096,TRUE,0.06014719121878574,Sparse,8,high
eta_SS,0.07514048156601179,0.07384305260884463,0.01254802446109278,0.054055010214430606,0.09860698764936306,0.08,-0.004859518433988214,0.004859518433988214,TRUE,0.04455197743493245,Sparse,8,high
gamma,0.2410801664204002,0.244375416297341,0.057882099522646335,0.13010478766312908,0.3486026922664762,0.25,-0.0089198335795998,0.0089198335795998,TRUE,0.21849790460334714,Sparse,8,high
kappa,0.4376822539376177,0.44853583219965476,0.08698774812131196,0.2499936932255211,0.5723321576197989,0.4,0.037682253937617705,0.037682253937617705,TRUE,0.3223384643942778,Sparse,8,high
p_E,0.6223100060697262,0.6131866440628442,0.05400024840472309,0.5339968785493809,0.7272156246341064,0.6,0.022310006069726218,0.022310006069726218,TRUE,0.19321874608472545,Sparse,8,high
p_I,0.8386037413184391,0.8457968610004671,0.03747538083468384,0.7579780851031644,0.895678556338112,0.85,-0.011396258681560911,0.011396258681560911,TRUE,0.13770047123494755,Sparse,8,high
s,0.8988089126075878,0.8995286845788892,0.0106265889037905,0.8784043937063366,0.9186994499587059,0.9,-0.001191087392412249,0.001191087392412249,TRUE,0.04029505625236929,Sparse,8,high
tau_EE,0.07435658196274743,0.07442998205381925,0.013207927128565281,0.0485387501100253,0.09964778093600492,0.03,0.04435658196274743,0.04435658196274743,FALSE,0.05110903082597962,Sparse,8,high
tau_EI,0.07494362801517605,0.07310730148406926,0.012806468229701756,0.05536554819045791,0.10385588020779898,0.03,0.044943628015176054,0.044943628015176054,FALSE,0.04849033201734108,Sparse,8,high
tau_ER,0.07409022951139839,0.07396531247838692,0.013142896522855094,0.051476395750002485,0.09873268289283481,0.03,0.04409022951139839,0.04409022951139839,FALSE,0.04725628714283232,Sparse,8,high
tau_II,0.07498654959803515,0.07299314021113057,0.01347976457402773,0.05185588362206911,0.10243524161332007,0.07,0.004986549598035142,0.004986549598035142,TRUE,0.05057935799125096,Sparse,8,high
tau_IR,0.07689489133868828,0.07539651665581959,0.014551744347158455,0.05173849684806578,0.1126452160042154,0.03,0.04689489133868828,0.04689489133868828,FALSE,0.06090671915614962,Sparse,8,high
tau_RR,0.0752496580695164,0.07584148691635148,0.013789666243418274,0.04938741030434448,0.1049011744003652,0.03,0.045249658069516405,0.045249658069516405,FALSE,0.05551376409602072,Sparse,8,high
tau_SE,0.07771807403869678,0.07667205552414434,0.015200554049921227,0.048304306425589576,0.1129700473227448,0.03,0.04771807403869678,0.04771807403869678,FALSE,0.06466574089715521,Sparse,8,high
tau_SI,0.07476182946584317,0.07350041820221198,0.013446026678833569,0.05016709851303461,0.10480340646552194,0.06,0.014761829465843174,0.014761829465843174,TRUE,0.054636307952487334,Sparse,8,high
tau_SR,0.0745720171843164,0.07274070313303455,0.013480124991036886,0.05342668893061891,0.1039203187887457,0.03,0.0445720171843164,0.0445720171843164,FALSE,0.0504936298581268,Sparse,8,high
tau_SS,0.07326176456560896,0.07242527545892674,0.012842278247035151,0.05060947733583913,0.10176787496963673,0.03,0.04326176456560896,0.04326176456560896,FALSE,0.0511583976337976,Sparse,8,high
xi,0.06556936644863398,0.06306262346086904,0.019361175129716305,0.03292854335277998,0.11135163612011958,0.05,0.015569366448633978,0.015569366448633978,TRUE,0.07842309276733961,Sparse,8,high
beta,0.3143767073367336,0.31615459715405836,0.06784998929455222,0.18185541781613682,0.4471407577804005,0.3,0.01437670733673363,0.01437670733673363,TRUE,0.26528533996426373,Sparse,9,low
c,0.9500904519602387,0.9507181038077535,0.006872846692029196,0.9358692509346749,0.9613763464187195,0.95,9.045196023871327e-5,9.045196023871327e-5,TRUE,0.025507095484044617,Sparse,9,low
eta_EE,0.07486476406689707,0.07577790725294359,0.013432162943200824,0.04999696406109198,0.10274943323277086,0.08,-0.00513523593310293,0.00513523593310293,TRUE,0.05275246917167888,Sparse,9,low
eta_EI,0.07387437516559808,0.07376252671013425,0.012998226833015459,0.05001785313688484,0.09921740101270092,0.08,-0.006125624834401919,0.006125624834401919,TRUE,0.04919954787581608,Sparse,9,low
eta_ER,0.07398328368674914,0.07331732712919825,0.012259363907474709,0.05128809493891623,0.09904200446955884,0.08,-0.006016716313250861,0.006016716313250861,TRUE,0.04775390953064261,Sparse,9,low
eta_II,0.07570219398349888,0.07446406647234871,0.012288196208849286,0.05042125026149674,0.09802482087934951,0.04,0.03570219398349888,0.03570219398349888,FALSE,0.04760357061785277,Sparse,9,low
eta_IR,0.0730889605696696,0.07240071743519289,0.012351290327872324,0.050050074072524924,0.09669788645549485,0.08,-0.006911039430330404,0.006911039430330404,TRUE,0.04664781238296992,Sparse,9,low
eta_RR,0.07403228954808663,0.07387755895711767,0.012102016303769775,0.05077571147053732,0.09480451988485987,0.08,-0.005967710451913369,0.005967710451913369,TRUE,0.04402880841432255,Sparse,9,low
eta_SE,0.07633191279283263,0.07491837881578214,0.011925236975997969,0.05648729584735877,0.1003565518177733,0.08,-0.003668087207167367,0.003668087207167367,TRUE,0.04386925597041452,Sparse,9,low
eta_SI,0.07858931953765053,0.07918900102745109,0.013637353569591538,0.05370408696537999,0.1066333754829489,0.05,0.028589319537650523,0.028589319537650523,FALSE,0.052929288517568916,Sparse,9,low
eta_SR,0.07696527893018534,0.07711006733505162,0.014762359481468442,0.04754744784183446,0.10976448068123854,0.08,-0.003034721069814658,0.003034721069814658,TRUE,0.06221703283940407,Sparse,9,low
eta_SS,0.07389350768919792,0.07318408994416922,0.012569485187587192,0.05291637280791719,0.09980126100290126,0.08,-0.0061064923108020835,0.0061064923108020835,TRUE,0.04688488819498408,Sparse,9,low
gamma,0.28146890887790865,0.27093491271164005,0.07168106924642569,0.17141309993832451,0.4454590527185902,0.25,0.03146890887790865,0.03146890887790865,TRUE,0.27404595278026567,Sparse,9,low
kappa,0.399126994632901,0.38804716539469886,0.07917108212085176,0.27970999163978166,0.5708906576466702,0.4,-8.730053670990001e-4,8.730053670990001e-4,TRUE,0.2911806660068886,Sparse,9,low
p_E,0.6148720394216286,0.6134764605399761,0.047425675283603,0.5284618300546463,0.7095692008845634,0.6,0.014872039421628624,0.014872039421628624,TRUE,0.18110737082991712,Sparse,9,low
p_I,0.8400796911182855,0.8415149453150925,0.04016822139086335,0.7619896629722336,0.9080705818187343,0.85,-0.009920308881714468,0.009920308881714468,TRUE,0.14608091884650076,Sparse,9,low
s,0.8977222815624903,0.8989655316653202,0.010529634274581985,0.877177556692578,0.9153979932338472,0.9,-0.0022777184375096793,0.0022777184375096793,TRUE,0.038220436541269165,Sparse,9,low
tau_EE,0.07355084842636521,0.0731816699737587,0.012531535781013695,0.0507050395660414,0.09759471675533443,0.03,0.04355084842636521,0.04355084842636521,FALSE,0.04688967718929303,Sparse,9,low
tau_EI,0.07343855046877018,0.07303724503509723,0.014691898084146804,0.04549358715852575,0.10303259644131046,0.03,0.04343855046877018,0.04343855046877018,FALSE,0.057539009282784714,Sparse,9,low
tau_ER,0.07448612965285024,0.07421430290229417,0.013802094660002017,0.0491617064788319,0.10156643617871966,0.03,0.044486129652850245,0.044486129652850245,FALSE,0.05240472969988776,Sparse,9,low
tau_II,0.07339241212497168,0.07283738292332198,0.015530149872997898,0.045453925528275936,0.11169389553708445,0.07,0.0033924121249716693,0.0033924121249716693,TRUE,0.06623997000880852,Sparse,9,low
tau_IR,0.07538469681612976,0.07545178900239474,0.012500265262256578,0.05407461842786829,0.1022544064480338,0.03,0.04538469681612976,0.04538469681612976,FALSE,0.04817978802016551,Sparse,9,low
tau_RR,0.0768758264888103,0.07671956847111659,0.014199369210466382,0.05105120148420158,0.10660284313556315,0.03,0.04687582648881031,0.04687582648881031,FALSE,0.05555164165136157,Sparse,9,low
tau_SE,0.07538671488668959,0.07479776089066026,0.012063651531849162,0.05426228257279263,0.10180061586207606,0.03,0.04538671488668959,0.04538671488668959,FALSE,0.04753833328928343,Sparse,9,low
tau_SI,0.0758704368965283,0.07480868421345813,0.015092385951468341,0.05175140072056324,0.110257680226587,0.06,0.015870436896528298,0.015870436896528298,TRUE,0.05850627950602376,Sparse,9,low
tau_SR,0.075775479256129,0.07532698797321724,0.01270113304736435,0.0531034077703498,0.10151038336157892,0.03,0.045775479256129,0.045775479256129,FALSE,0.04840697559122911,Sparse,9,low
tau_SS,0.07561817633926751,0.07518750324483542,0.015655073977827446,0.05020026687965552,0.10926901319307028,0.03,0.04561817633926751,0.04561817633926751,FALSE,0.05906874631341476,Sparse,9,low
xi,0.059820337949322865,0.058319096734179135,0.0180579399040277,0.030427251901716107,0.09820474438074517,0.05,0.009820337949322862,0.009820337949322862,TRUE,0.06777749247902906,Sparse,9,low
beta,0.29977126143752886,0.29494302896285174,0.06006280495200004,0.1982306396687492,0.4182056858537544,0.3,-2.2873856247113133e-4,2.2873856247113133e-4,TRUE,0.21997504618500519,Sparse,9,medium
c,0.9497483725551658,0.9496005992705957,0.005778027751272871,0.9375566421735012,0.9600211760324127,0.95,-2.516274448342015e-4,2.516274448342015e-4,TRUE,0.02246453385891145,Sparse,9,medium
eta_EE,0.07609858131805902,0.07546717829261851,0.012099823691959001,0.05271300446333407,0.10440523145760251,0.08,-0.0039014186819409796,0.0039014186819409796,TRUE,0.05169222699426844,Sparse,9,medium
eta_EI,0.07803335985396628,0.0775262335370322,0.013883319674933638,0.054647712962146655,0.1064073610637554,0.08,-0.0019666401460337185,0.0019666401460337185,TRUE,0.05175964810160874,Sparse,9,medium
eta_ER,0.07657954060351964,0.07407775446591172,0.013734291836165018,0.055694900427270176,0.10726546068816488,0.08,-0.003420459396480363,0.003420459396480363,TRUE,0.0515705602608947,Sparse,9,medium
eta_II,0.076921336396943,0.07542244962017086,0.01334065517387455,0.055411353239638764,0.10256219702211396,0.04,0.036921336396943,0.036921336396943,FALSE,0.047150843782475194,Sparse,9,medium
eta_IR,0.0786048946663352,0.07927658945779724,0.013675152751846706,0.053730053245356235,0.10421201123467305,0.08,-0.0013951053336647978,0.0013951053336647978,TRUE,0.05048195798931682,Sparse,9,medium
eta_RR,0.0761152176526527,0.0751954854355484,0.013178985129419023,0.05519459562849187,0.10719000542051837,0.08,-0.003884782347347307,0.003884782347347307,TRUE,0.051995409792026506,Sparse,9,medium
